index_x,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,collision_id,year_x,accelerator_defective,aggressive_driving/road_rage,alcohol_involvement,animals_action,backing_unsafely,brakes_defective,cell_phone_(hand-held),cell_phone_(hands-free),driver_inattention/distraction,driver_inexperience,driverless/runaway_vehicle,drugs_(illegal),eating_or_drinking,failure_to_keep_right,failure_to_yield_right-of-way,fatigued/drowsy,fell_asleep,following_too_closely,glare,headlights_defective,illness,lane_marking_improper/inadequate,listening/using_headphones,lost_consciousness,obstruction/debris,other_electronic_device,other_lighting_defects,other_vehicular,outside_car_distraction,oversized_vehicle,passenger_distraction,passing_too_closely,passing_or_lane_usage_improper,pavement_defective,pavement_slippery,pedestrian/bicyclist/other_pedestrian_error/confusion,physical_disability,prescription_medication,reaction_to_uninvolved_vehicle,shoulders_defective/improper,steering_failure,texting,tinted_windows,tire_failure/inadequate,tow_hitch_defective,traffic_control_device_improper/non-working,traffic_control_disregarded,turning_improperly,unsafe_lane_changing,unsafe_speed,using_on_board_navigation_device,vehicle_vandalism,view_obstructed/limited,windshield_inadequate,crash_datetime_x,unique_id,person_id,vehicle_id_x,person_age,person_sex,person_type_bicyclist,person_type_occupant,person_type_pedestrian,person_injured,index_y,vehicle_id_y,vehicle_type,vehicle_make,vehicle_model,vehicle_year,driver_sex,driver_license_status,driver_license_jurisdiction,pre_crash,point_of_impact,year_y,center_back_end,center_front_end,demolished,left_front_bumper,left_front_quarter_panel,left_rear_bumper,left_rear_quarter_panel,left_side_doors,no_damage,other,right_front_bumper,right_front_quarter_panel,right_rear_bumper,right_rear_quarter_panel,right_side_doors,crash_datetime_y
1749.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185323,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-19 09:45:00,1854579,1,,27,,False,False,True,1,161043,1,other,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-19 09:45:00
1760.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117736,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-22 19:30:00,1609428,1,,43,,False,False,True,1,194626,1,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-22 19:30:00
1782.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,122637,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-22 14:30:00,1624996,4,10870664.0,5,,False,True,False,1,119992,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-22 14:30:00
1792.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,126790,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-11 00:35:00,1640902,1,10959138.0,0,,False,True,False,1,36526,2,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-11 00:35:00
1803.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,165420,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-22 13:10:00,1796598,3,11742642.0,7,,False,True,False,1,155195,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-22 13:10:00
1806.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,269196,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-12 08:40:00,2136740,1,,87,,False,False,True,1,64560,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-12 08:40:00
1833.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,122664,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-24 19:58:00,1625006,1,10870723.0,33,,False,True,False,1,51348,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-24 19:58:00
1833.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,122664,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-24 19:58:00,1625007,2,10870723.0,17,,False,True,False,1,51348,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-24 19:58:00
1852.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209812,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-13 13:16:00,1935852,1,,44,,False,False,True,1,63372,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-13 13:16:00
1858.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,165307,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-12 06:30:00,1796552,1,,18,,False,False,True,1,185424,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-12 06:30:00
1876.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86096,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-15 15:30:00,1484120,1,,15,,False,False,True,1,54053,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-15 15:30:00
1937.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,204994,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-16 13:55:00,1918989,1,12453682.0,46,,False,True,False,1,14596,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-16 13:55:00
1946.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,281003,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-28 19:07:00,2172756,1,14086902.0,22,,False,True,False,1,40725,2,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-28 19:07:00
1965.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122682,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-27 15:48:00,1625013,1,,66,,False,False,True,1,137126,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-27 15:48:00
1978.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131257,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-18 10:25:00,1655310,1,11051611.0,44,,False,True,False,1,19174,2,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-18 10:25:00
1981.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,126810,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-13 19:40:00,1640907,2,10959177.0,24,,False,True,False,1,8709,2,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-13 19:40:00
2033.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,114296,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-13 19:16:00,1592265,2,10666802.0,49,,False,True,False,1,954,2,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-13 19:16:00
2124.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,73564,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-18 06:40:00,1432608,2,9795010.0,22,,False,True,False,1,26284,1,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-18 06:40:00
2151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141863,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-20 09:33:00,1697425,1,,48,,False,False,True,1,108952,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-20 09:33:00
2186.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,295640,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-15 17:14:00,2217395,1,14395371.0,40,,False,True,False,1,170877,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-15 17:14:00
2218.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3033566,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-21 18:00:00,2028781,1,13083508.0,0,,False,True,False,1,1769,2,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-21 18:00:00
2248.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,194978,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-17 16:30:00,1886251,1,,12,,False,False,True,1,107682,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-17 16:30:00
2270.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,136637,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-21 21:30:00,1681978,1,11159015.0,1,,False,True,False,1,66708,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-21 21:30:00
2275.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2946489,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-30 04:45:00,1625012,1,10870760.0,0,,False,True,False,1,18999,4,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-30 04:45:00
2296.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,274482,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-25 23:32:00,2155457,3,13981038.0,3,,False,True,False,1,74393,3,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-25 23:32:00
2296.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,274482,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-25 23:32:00,2155455,1,13981038.0,30,,False,True,False,1,74393,3,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-25 23:32:00
2338.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117819,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-29 12:15:00,1609463,1,,86,,False,False,True,1,186779,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-29 12:15:00
2389.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,234502,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-13 16:12:00,2028761,2,13083326.0,0,,False,True,False,1,168134,2,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-13 16:12:00
2412.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,295862,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-29 03:15:00,2217479,1,14395903.0,23,,False,True,False,1,49525,1,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-29 03:15:00
2416.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,286632,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-26 13:45:00,2189497,1,,19,,False,False,True,1,174633,1,station wagon,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-26 13:45:00
2539.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,165345,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-15 03:24:00,1796566,1,11742492.0,64,,False,True,False,1,77052,1,special purpose vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-15 03:24:00
2553.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,92767,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-17 09:25:00,1512705,1,10223429.0,23,,False,True,False,1,13607,2,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-17 09:25:00
2561.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,194973,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-17 12:18:00,1886249,1,,30,,False,False,True,1,75647,1,unknown vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-17 12:18:00
2584.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,274389,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-17 06:50:00,2155417,1,,54,,False,False,True,1,141219,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-17 06:50:00
2591.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,117827,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-29 23:25:00,1609468,2,10776640.0,32,,False,True,False,1,43065,1,passenger vehicle,alfa romeo,,,,,,,,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-29 23:25:00
